Title,Summary,URL,Publication_Date,Sentiment_Score
Sanoflore prêche pour la cosmétique bio,"Entreprise militante, Sanoflore produit et distille des huiles essentielles biologiques. Elle se lance dans les cosmétiques bio.","https://www.lsa-conso.fr/sanoflore-preche-pour-la-cosmetique-bio,80506",2004-11-10 00:00:00,0.5965175032615662
Sanoflore prêche pour la cosmétique bio,"Entreprise militante, Sanoflore produit et distille des huiles essentielles biologiques. Elle se lance dans les cosmétiques bio.","https://www.lsa-conso.fr/sanoflore-preche-pour-la-cosmetique-bio,36873",2004-11-10 00:00:00,0.5965175032615662
Whole Foods s'implante à Londres et lorgne sur l'Europe,Le distributeur alimentaire américain a confirmé au Financial Times qu'il s'apprêtait à ouvrir trois ou quatre grands supermarchés au centre de la capitale britannique.,"https://www.lsa-conso.fr/whole-foods-s-implante-a-londres-et-lorgne-sur-l-europe,6480",2004-10-20 17:56:00,0
BIO EXPRESS DU PèRE NOËL,Résumé non disponible,"https://www.lsa-conso.fr/bio-express-du-pere-noel,80252",2004-10-14 00:00:00,0
Viande bovine bio : Auchan a permis de structurer la filière,"L'enseigne écoule la moitié des volumes vendus dans les grandes et moyennes surfaces. Côté transformation, le groupe Terrena fait office de numéro un.","https://www.lsa-conso.fr/viande-bovine-bio-auchan-a-permis-de-structurer-la-filiere,80241",2004-10-14 00:00:00,0
Viande bovine bio : Auchan a permis de structurer la filière,"L'enseigne écoule la moitié des volumes vendus dans les grandes et moyennes surfaces. Côté transformation, le groupe Terrena fait office de numéro un.","https://www.lsa-conso.fr/viande-bovine-bio-auchan-a-permis-de-structurer-la-filiere,36632",2004-10-14 00:00:00,0
La viande bio à l'honneur,"Les professionnels de la viande bovine bio, réunis au sein de la commission bio de l'interprofession de la viande bovine (Interbev) réaliseront des animations en points de vente dans 200 GMS entre le 18 et 30 novembre.","https://www.lsa-conso.fr/la-viande-bio-a-l-honneur,6324",2004-09-21 16:17:55,0.10158824920654297
Whole Foods : Des produits sains dans un écrin,"Fondée en 1980 par John Mackey, l'enseigne de produits naturels développe un concept haut de gamme pour les Américains qui veulent manger et consommer sainement.","https://www.lsa-conso.fr/whole-foods-des-produits-sains-dans-un-ecrin,36040",2004-08-26 00:00:00,0
Des produits bio pour les ménagères écolos,Lancement HTS Bio lance plusieurs gammes de produits de nettoyage biodégradables pour attaquer le marché du particulier via les magasins bio et la grande distribution.,"https://www.lsa-conso.fr/des-produits-bio-pour-les-menageres-ecolos,79345",2004-07-15 00:00:00,0.46468955278396606
Monoprix développe l'équitable et le bio,Monoprix teste en ce moment un balisage des produits équitables dans le magasin de Chatillon. Balisage qui pourrait devenir permanent dans les magasins en 2005.,"https://www.lsa-conso.fr/monoprix-developpe-l-equitable-et-le-bio,5831",2004-06-22 18:19:24,0
Interfel augmenter ses budgets sur le bio,"L'interprofession va renouveler l'an prochain la campagne d'animation sur les fruits et légumes bio, avec un budget de 700 000 euros par an pendant trois ans, en lien avec l'interprofession de la pomme de terre.","https://www.lsa-conso.fr/interfel-augmenter-ses-budgets-sur-le-bio,5826",2004-06-22 16:04:24,0.025387346744537354
Carrefour Bio utilise un emballage 100 % compostable,"Depuis le 14 juin, l'enseigne un film biodégradable pour conditionner plusieurs références de fruits et légumes, qui représentent environ 3 000 tonnes de produits.","https://www.lsa-conso.fr/carrefour-bio-utilise-un-emballage-100-compostable,5808",2004-06-18 16:50:22,0.34459954500198364
Coup d'envoi du Printemps Bio,"Le Printemps Bio, manifestation d'information et de valorisation de l'Agriculture biologique, démarre ce mercredi.","https://www.lsa-conso.fr/coup-d-envoi-du-printemps-bio,5547",2004-05-03 10:40:04,0.8470213413238525
Activia remplacerait bientôt Bio de Danone,Résumé non disponible,"https://www.lsa-conso.fr/activia-remplacerait-bientot-bio-de-danone,78415",2004-04-22 00:00:00,0
Une ferme Bio à Paris,,"https://www.lsa-conso.fr/une-ferme-bio-a-paris,5447",2004-04-15 12:29:58,0
Une ferme Bio à Paris,"Installée sur 1 000 m2 sur les pelouses de Bercy dans le 12è arrondissement, elle accueillera les enfants et leurs familles pour découvrir l'agriculture biologique du 5 au 9 mai prochain dans le cadre de la 5è édition du Printemps Bio.","https://www.lsa-conso.fr/une-ferme-bio-a-paris,5443",2004-04-15 12:00:29,0.36315518617630005
Consommation : du bio dans un panier sur cinq,Un rapport de l'Institut national de la recherche agronomique (Inra) lève le voile sur la consommation française de produits bio.,"https://www.lsa-conso.fr/consommation-du-bio-dans-un-panier-sur-cinq,5119",2004-02-23 12:42:29,0.13593220710754395
Biocoop poursuit sa croissance au rythme du bio,"Le réseau a changé de structure, mais continue de miser sur l'esprit coopératif. Les magasins se développent et étoffent leur offre non alimentaire.","https://www.lsa-conso.fr/biocoop-poursuit-sa-croissance-au-rythme-du-bio,77217",2004-01-08 00:00:00,0
Biocoop poursuit sa croissance au rythme du bio,"Le réseau a changé de structure, mais continue de miser sur l'esprit coopératif. Les magasins se développent et étoffent leur offre non alimentaire.","https://www.lsa-conso.fr/biocoop-poursuit-sa-croissance-au-rythme-du-bio,32915",2004-01-08 00:00:00,0
Bientôt le Printemps Bio,"La campagne de communication autour de l'Agriculture biologique devrait s'étaler sur deux semaines cette année, et aura lieu du 1er au 15 juin.","https://www.lsa-conso.fr/bientot-le-printemps-bio,8879",2005-12-05 17:33:48,0.6683204174041748
Fruits et légumes bio Des efforts à faire,"Malgré une tendance porteuse de consommation, les primeurs bio peinent à se développer en GMS. Ce n'est pas faute d'offre, mais plutôt de motivation des distributeurs.","https://www.lsa-conso.fr/fruits-et-legumes-bio-des-efforts-a-faire,40484",2005-11-03 00:00:00,0.035999834537506104
Révélation scientifique sur le café bio,"L'Institut pour l'information Scientifique sur le Café estime que le café bio est « mauvais pour le producteur, la nature et le consommateur ».","https://www.lsa-conso.fr/revelation-scientifique-sur-le-cafe-bio,8452",2005-09-26 15:56:29,0.9538089036941528
Biocoop lance 80 produits bio à petits prix,"Cette sélection permanente propose des produits de grande consommation bio 15 à 30% moins cher que les produits bio habituels. Elle est disponible dans les 240 magasins du réseau en France, sous la marque « La Bio, je peux ».","https://www.lsa-conso.fr/biocoop-lance-80-produits-bio-a-petits-prix,8360",2005-09-09 17:37:24,0.5248157382011414
Danone remplace Bio par Activia,"Obligé d'abandonner sa marque pour raisons réglementaires, l'industriel opte pour celle déjà en usage dans plusieurs pays. Un tournant pour Danone, qui réalise 7 % des ventes du rayon avec Bio en France.","https://www.lsa-conso.fr/danone-remplace-bio-par-activia,39488",2005-07-07 00:00:00,0.1946900486946106
La marque Bio devient Activia en France,"Danone remplace en novembre sa marque suite à un règlement européen de 1991,  étendu en 1999 aux produits d'origine animale, qui interdit la mention « bio » pour les produits non issus de l'agriculture biologique.","https://www.lsa-conso.fr/la-marque-bio-devient-activia-en-france,8125",2005-07-05 12:30:03,0.9001877307891846
La place de Bio déjà convoitée,"Suite à un règlement européen, Danone doit lâcher sa marque avant le 1er juillet 2006. Yoplait et Eurial-Poitouraine tentent d'occuper le terrain.","https://www.lsa-conso.fr/la-place-de-bio-deja-convoitee,39258",2005-06-16 00:00:00,0
Carrefour créé une collection de textile bio,Résumé non disponible,"https://www.lsa-conso.fr/carrefour-cree-une-collection-de-textile-bio,39202",2005-06-09 00:00:00,0
Première collection de textile Bio chez Carrefour,"A l'occasion de la Semaine du Développement durable, Carrefour inaugure sa nouvelle gamme de textile TEX pour toute la famille, réalisée avec du coton « biologique » à la traçabilité certifiée.","https://www.lsa-conso.fr/premiere-collection-de-textile-bio-chez-carrefour,7915",2005-06-06 13:00:42,0.027087867259979248
Eurial Poitouraine lance un yaourt bio,Résumé non disponible,"https://www.lsa-conso.fr/eurial-poitouraine-lance-un-yaourt-bio,89681",2005-06-02 00:00:00,0
La filière bio batave en mauvaise posture,Résumé non disponible,"https://www.lsa-conso.fr/la-filiere-bio-batave-en-mauvaise-posture,89276",2005-04-28 00:00:00,0
La filière bio batave en mauvaise posture,Résumé non disponible,"https://www.lsa-conso.fr/la-filiere-bio-batave-en-mauvaise-posture,38712",2005-04-28 00:00:00,0
L'agriculture bio en panne,"Le nombre d'exploitations et les surfaces cultivées diminuent. De plus, les conversions sont en chute libre, faute de réel soutien.","https://www.lsa-conso.fr/l-agriculture-bio-en-panne,88769",2005-03-10 00:00:00,0
L'agriculture bio en panne,"Le nombre d'exploitations et les surfaces cultivées diminuent. De plus, les conversions sont en chute libre, faute de réel soutien.","https://www.lsa-conso.fr/l-agriculture-bio-en-panne,38206",2005-03-10 00:00:00,0
Le bio promu en lycées,Résumé non disponible,"https://www.lsa-conso.fr/le-bio-promu-en-lycees,88468",2005-02-10 00:00:00,0
Exclusif LSA : Danone arrête la gamme bébé des yaourts bio « Les 2 vaches »,"Trois mois après le lancement des produits bio pour bébé, le groupe juge « que le consommateur n'est pas prêt »","https://www.lsa-conso.fr/exclusif-lsa-danone-arrete-la-gamme-bebe-des-yaourts-bio-les-2-vaches,11607",2006-12-21 16:44:00,0.19946306943893433
Whole Foods,Résumé non disponible,"https://www.lsa-conso.fr/whole-foods,49960",2006-11-16 00:00:00,0
Pourquoi les groupes achètent les PME du bio,"Le bio fait figure de relais de croissance pour les géants de la grande consommation. Pour gagner du temps, pour maîtriser la filière et pour optimiser les chances de s'imposer, les industriels passent par des acquisitions onéreuses.","https://www.lsa-conso.fr/pourquoi-les-groupes-achetent-les-pme-du-bio,49601",2006-11-02 00:00:00,0.6104742288589478
L'Oréal se lancerait dans les cosmétiques bio,Résumé non disponible,"https://www.lsa-conso.fr/l-oreal-se-lancerait-dans-les-cosmetiques-bio,49353",2006-10-26 00:00:00,0
"Avec le rachat de Sanoflore Laboratoire, L'Oréal se lance dans les cosmétiques bio","Après The Body Shop en mars dernier, c'est au tour de Sanoflore Laboratoire, un acteur du bio dans la cosmétique basé dans le Vercors de tomber dans l'escarcelle de L'Oréal.","https://www.lsa-conso.fr/avec-le-rachat-de-sanoflore-laboratoire-l-oreal-se-lance-dans-les-cosmetiques-bio,11046",2006-10-24 16:46:00,0.02877175807952881
La production de produits bio a du mal à suivre,"Si la demande continue de progresser fortement et que des enseignes spécialisées se développent, la production française, elle, reste à la traîne.","https://www.lsa-conso.fr/la-production-de-produits-bio-a-du-mal-a-suivre,49027",2006-10-12 00:00:00,0
Colruyt aux Pays-Bas avec un magasin bio,Résumé non disponible,"https://www.lsa-conso.fr/colruyt-aux-pays-bas-avec-un-magasin-bio,48621",2006-10-05 00:00:00,0
Danone peut-il doper l e bio ?,"Après s'être mis à dos une partie des professionnels de l'agriculture biologique avec sa marque Bio, le géant de l'agroalimentaire se lance « pour de vrai » dans le yaourt labellisé bio. Danone se réconcilie ainsi avec la filière et compte la développer.","https://www.lsa-conso.fr/danone-peut-il-doper-l-e-bio,48091",2006-09-14 00:00:00,0.022676289081573486
Danone se lance dans le yaourt bio en France,"Comme l'avait annoncé LSA en avril dernier, Danone va lancer sur le marché français une gamme de yaourts issus de l'agriculture biologique sous la marque Stonyfield Farm.","https://www.lsa-conso.fr/danone-se-lance-dans-le-yaourt-bio-en-france,10436",2006-08-16 15:32:00,0.049074769020080566
L'agriculture bio regagne du terrain en France,"En baisse de 3 %  en 2004, les surfaces  cultivées biologiquement ont augmenté de 5 % l'an dernier, selon l'Agence Bio, groupement d'intérêt public qui associe les professionnels du secteur aux pouvoirs publics.","https://www.lsa-conso.fr/l-agriculture-bio-regagne-du-terrain-en-france,10000",2006-06-07 14:44:34,0.7764195203781128
Renaud Dutreil prône l'emballage « bio »,Résumé non disponible,"https://www.lsa-conso.fr/renaud-dutreil-prone-l-emballage-bio,46324",2006-06-01 00:00:00,0
Le pionnier du bio chez Danone,"Le patron de la filiale américaine de Danone, championne des produits laitiers bio, veut s'implanter sur le marché européen et y piloter le développement.","https://www.lsa-conso.fr/le-pionnier-du-bio-chez-danone,46000",2006-05-18 00:00:00,0.9549438953399658
Lidl se convertit au bio,Le numéro deux allemand du hard-discount va contraindre ses fournisseurs à suivre les règles d'Eurepgap Foodplus tout en développant l'offre dans le bio.,"https://www.lsa-conso.fr/lidl-se-convertit-au-bio,42670",2006-02-16 00:00:00,0.04002481698989868
"Des jus bons, bio et éthiques !",Résumé non disponible,"https://www.lsa-conso.fr/des-jus-bons-bio-et-ethiques,42549",2006-02-09 00:00:00,0
"LPG, le plus grand s upermarché bio d'Europe","CONCEPT Symbole de l'essor en Allemagne de la consommation bio, LPG, plus grand magasin bio d'Europe, propose deux niveaux de prix, selon que les clients adhèrent ou non au club LPG.","https://www.lsa-conso.fr/lpg-le-plus-grand-s-upermarche-bio-d-europe,42529",2006-02-09 00:00:00,0.9724380970001221
BIO,Résumé non disponible,"https://www.lsa-conso.fr/bio,42375",2006-02-09 00:00:00,0
L'agriculture bio de plus en plus populaire,"Selon les chiffres de CSA pour l'Agence Bio, près d'un Français sur deux déclare consommer un produit bio au moins une fois par mois (contre 37 % en 2003).","https://www.lsa-conso.fr/l-agriculture-bio-de-plus-en-plus-populaire,9228",2006-02-01 16:56:45,0.15188825130462646
La viticulture bio perd de sa vigueur,Les difficultés du marché du vin  et la modification de l'octroi des aides européennes pour la conversion au bio seraient les principales explications de ce ralentissement.,"https://www.lsa-conso.fr/la-viticulture-bio-perd-de-sa-vigueur,9131",2006-01-19 12:10:26,0.021955549716949463
DU BIO DANS UN MAGASIN COLLECTIF,Résumé non disponible,"https://www.lsa-conso.fr/du-bio-dans-un-magasin-collectif,41472",2006-01-05 00:00:00,0
La région Midi-Pyrénées aide le bio,Résumé non disponible,"https://www.lsa-conso.fr/la-region-midi-pyrenees-aide-le-bio,62038",2007-12-13 00:00:00,0
Feu vert opte pour le sac bio publicitaire,Résumé non disponible,"https://www.lsa-conso.fr/feu-vert-opte-pour-le-sac-bio-publicitaire,61551",2007-11-29 00:00:00,0
"Natureo, nouvelle enseigne bio",Résumé non disponible,"https://www.lsa-conso.fr/natureo-nouvelle-enseigne-bio,61334",2007-11-29 00:00:00,0
"Natureo, nouvelle enseigne bio","Son premier supermarché 100 % produits naturels doit ouvrir à Chartres, le 6 décembre prochain, sur près de 1 000 m².","https://www.lsa-conso.fr/natureo-nouvelle-enseigne-bio,14779",2007-11-21 15:10:09,0
Yves Rocher investit dans le bio,Résumé non disponible,"https://www.lsa-conso.fr/yves-rocher-investit-dans-le-bio,60560",2007-11-08 00:00:00,0
Le salon Anuga consacre les aliments santé et bio,"tendance - Durant cinq jours, des dizaines de milliers d'acheteurs du monde entier se sont bousculés sur les stands de cette grande manifestation allemande pour prendre la température d'un marché de l'alimentaire gourmand en nouveautés.","https://www.lsa-conso.fr/le-salon-anuga-consacre-les-aliments-sante-et-bio,60411",2007-11-02 00:00:00,0
